Centre Wellington,28191
Mapleton,10527
Minto,8671
Wellington North,11914
Halton,548435
Oakville,193832
Burlington,183314
Milton,110128
Halton Hills,61161
Hamilton,536917
Hamilton,536917
Niagara,447888
Fort Erie,30710
Port Colborne,18306
Wainfleet,6372
West Lincoln,14500
Pelham,17110
Welland,52293
Thorold,18801
Niagara Falls,88071
Niagara-on-the-Lake,17511
St. Catharines,133113
Lincoln,23787
Grimsby,27314
Haldimand-Norfolk,109787
Haldimand County,45608
New Credit (Part) 40A,135
Six Nations (Part) 40,..
Norfolk County,64044
Brant,134808
Brant,36707
Brantford,97496
Six Nations (Part) 40,..
New Credit (Part) 40A,605
Waterloo,535154
North Dumfries,10215
Cambridge,129920
Kitchener,233222
Waterloo,104986
Wilmot,20545
Wellesley,11260
Woolwich,25006
Perth,76796
Stratford,31465
Perth South,3810
St. Marys,7265
West Perth,8865
Perth East,12261
North Perth,13130
Oxford,110862
Norwich,11001
Tillsonburg,15872
South-West Oxford,7664
Ingersoll,12757
Zorra,8138
East Zorra-Tavistock,7129
Woodstock,40902
Blandford-Blenheim,7399
Elgin,88978
Bayham,7396
Malahide,9292
Aylmer,7492
Central Elgin,12607
St. Thomas,38909
Southwold,4421
Dutton/Dunwich,3866
West Elgin,4995
Chatham-Kent,102042
Chatham-Kent,101647
Moravian 47,395
Essex,398953
Pelee,235
Leamington,27595
Kingsville,21552
Essex,20427
Amherstburg,21936
LaSalle,30180
Windsor,217188
Tecumseh,23229
Lakeshore,36611
Lambton,126638
St. Clair,14086
Walpole Island 46,1589
Dawn-Euphemia,1967
Brooke-Alvinston,2411
Enniskillen,2796
Oil Springs,648
Petrolia,5742
Sarnia 45,639
Sarnia,71594
Point Edward,2037
Plympton-Wyoming,7795
Lambton Shores,10631
Warwick,3692
Kettle Point 44,1011
Middlesex,455526
Newbury,466
Southwest Middlesex,5723
Strathroy-Caradoc,20867
Chippewas of the Thames First Nation 42,..
Munsee-Delaware Nation 1,153
Oneida 41,..
Thames Centre,13191
Middlesex Centre,17262
London,383822
North Middlesex,6352
Adelaide-Metcalfe,2990
Lucan Biddulph,4700
Huron,59297
South Huron,10096
Bluewater,7136
Central Huron,7576
Goderich,7628
Huron East,9138
Howick,3873
Morris-Turnberry,3496
North Huron,4932
Ashfield-Colborne-Wawanosh,5422
Bruce,68147
South Bruce,5639
Huron-Kinloss,7069
Kincardine,11389
Brockton,9461
Arran-Elderslie,6803
Saugeen Shores,13715
South Bruce Peninsula,8416
Chief's Point No. 28,0
Saugeen 29,1041
Neyaashiinigmiing 27,615
Northern Bruce Peninsula,3999
Grey,93830
West Grey,12518
Southgate,7354
Grey Highlands,9804
Hanover,7688
Chatsworth,6630
The Blue Mountains,7025
Meaford,10991
Georgian Bluffs,10479
Owen Sound,21341
Simcoe,479650
Adjala-Tosorontio,10975
Clearview,14151
New Tecumseth,34242
Springwater,19059
Bradford West Gwillimbury,35325
Severn,13477
Innisfil,36566
Ramara,9488
Essa,21083
Oro-Medonte,21036
Collingwood,21793
Barrie,141434
Mnjikaning First Nation 32,878
Orillia,31166
Wasaga Beach,20675
Tiny,11787
Christian Island 30,614
Christian Island 30A,42
Tay,10033
Penetanguishene,8962
Midland,16864
Muskoka,60599
Gravenhurst,12311
Bracebridge,16010
Lake of Bays,3167
Huntsville,19816
Muskoka Lakes,6588
Georgian Bay,2499
Wahta Mohawk Territory,..
Moose Point 79,208
Haliburton,18062
Highlands East,3343
Minden Hills,6088
Algonquin Highlands,2351
Dysart et al,6280
Renfrew,102394
Arnprior,8795
McNab/Braeside,7178
Greater Madawaska,2518
Brudenell Lyndoch and Raglan,1503
Madawaska Valley,4123
Killaloe Hagarty and Richards,2420
Bonnechere Valley,3674
Pikwakanagan (Golden Lake 39),440
Admaston/Bromley,2935
Horton,2887
Renfrew,8223
Whitewater Region,7009
Pembroke,13882
North Algona Wilberforce,2915
Laurentian Valley,9387
Petawawa,17187
Laurentian Hills,2961
Deep River,4109
Head Clara and Maria,248
Nipissing,83150
South Algonquin,1096
Papineau-Cameron,1016
Mattawan,161
Mattawa,1993
Calvin,516
Bonfield,1975
Chisholm,1291
East Ferris,4750
North Bay,51553
West Nipissing / Nipissing Ouest,14364
Temagami,802
Bear Island 1,153
Nipissing 10,1593
Nipissing Unorganized, South Part,103
Nipissing Unorganized, North Part,1784
Parry Sound,42824
Seguin,4304
The Archipelago,531
McMurrich/Monteith,824
Perry,2454
Kearney,882
Armour,1414
Burk's Falls,981
Ryerson,648
McKellar,1111
McDougall,2702
Parry Sound,6408
Carling,1125
Whitestone,916
Magnetawan,1390
Strong,1439
Sundridge,961
Joly,304
Machar,882
South River,1114
Powassan,3455
Callander,3863
Nipissing,1707
Shawanaga 17,195
Parry Island First Nation,317
Henvey Inlet 2,5
French River 13,117
Dokis 9,344
Magnetewan 1,101
Parry Sound Unorganized, North East Part,187
Parry Sound Unorganized, Centre Part,2143
Manitoulin,13255
Tehkummah,436
Central Manitoulin,2084
Assiginack,1013
Northeastern Manitoulin and the Islands,2712
Billings,603
Gore Bay,867
Gordon/Barrie Island,490
Burpee and Mills,343
Cockburn Island,0
Whitefish River (Part) 4,456
Sucker Creek 23,372
Sheguiandah 24,134
Wikwemikong Unceded,2500
Sheshegwaning 20,137
M'Chigeeng 22 (West Bay 22),884
Manitoulin Unorganized, West Part,169
Zhiibaahaasing 19A (Cockburn Island 19A),55
Sudbury,21546
French River / Rivière des Français,2662
St.-Charles,1269
Markstay-Warren,2656
Sables-Spanish Rivers,3214
Espanola,4996
Baldwin,620
Nairn and Hyman,342
Killarney,386
Whitefish Lake 6,386
Mattagami 71,190
Chapleau 74A,21
Duck Lake 76B,85
Chapleau 75,0
Chapleau,1964
Sudbury Unorganized, North Part,2755
Greater Sudbury / Grand Sudbury,161647
Greater Sudbury / Grand Sudbury,161531
Wahnapitei 11,116
Timiskaming,32251
Coleman,595
Latchford,313
Cobalt,1128
Harris,545
Temiskaming Shores,9920
Hudson,503
Kerns,358
Harley,551
Casey,368
Brethour,97
Hilliard,223
Armstrong,1166
Thornloe,112
James,420
Charlton and Dack,686
Evanturel,449
Englehart,1479
Chamberlain,332
Matachewan,225
Matachewan 72,61
McGarry,609
Larder Lake,730
Gauthier,138
Kirkland Lake,7981
Timiskaming Unorganized, East Part,5
Timiskaming Unorganized, West Part,3257
Cochrane,79682
Black River-Matheson,2438
Timmins,41788
Iroquois Falls,4537
Abitibi 70,144
Cochrane,5321
Smooth Rock Falls,1330
Fauquier-Strickland,536
Moonbeam,1231
Kapuskasing,8292
Val Rita-Harty,762
Opasatika,226
Hearst,5070
Mattice-Val Côté,648
Cochrane Unorganized, South West Part,0
Cochrane Unorganized, North Part,2865
Fort Albany (Part) 67,759
Factory Island 1,1560
Constance Lake 92,590
Moose Factory 68,0
Cochrane Unorganized, South East Part,10
Flying Post 73,0
New Post 69A,94
Moosonee,1481
Algoma,114094
Jocelyn,313
Hilton,307
Hilton Beach,171
St. Joseph,1240
Laird,1047
Tarbutt and Tarbutt Additional,534
Johnson,751
Plummer Additional,660
Bruce Mines,582
Thessalon 12,124
Thessalon,1286
Huron Shores,1664
Blind River,3472
Spanish,712
The North Shore,497
Elliot Lake,10741
Macdonald Meredith and Aberdeen Additional,1609
Sault Ste. Marie,73368
Prince,1010
Sagamok,1140
Serpent River 7,371
Mississagi River 8,411
Garden River 14,1125
Rankin Location 15D,..
Wawa,2905
Goulais Bay 15A,..
Gros Cap 49,77
Dubreuilville,613
White River,645
Algoma Unorganized, South East Part,0
Algoma Unorganized, North Part,5739
Hornepayne,980
Thunder Bay,146048
Neebing,2055
Fort William 52,981
Thunder Bay,107909
Oliver Paipoonge,5922
Gillies,474
O'Connor,663
Conmee,819
Shuniah,2798
Dorion,316
Red Rock,895
Nipigon,1642
Schreiber,1059
Terrace Bay,1611
Marathon,3273
Pic Mobert North,197
Pic Mobert South,125
Pic River 50,443
Pays Plat 51,89
Lake Helen 53A,293
Gull River 55,247
Manitouwadge,1937
Ginoogaming First Nation,210
Long Lake 58,385
Rocky Bay 1,184
Greenstone,4636
Aroland 83,366
Lake Nipigon,0
Ojibway Nation of Saugeen (Savant Lake),90
Osnaburgh 63A,232
Thunder Bay Unorganized,5872
Seine River 22A2,0
Whitesand,325
Lac des Mille Lacs 22A1,0
Rainy River,20110
Atikokan,2753
Alberton,969
Fort Frances,7739
La Vallee,938
Emo,1333
Chapple,638
Manitou Rapids 11,283
Long Sault 12,5
Morley,481
Dawson,468
Rainy River,807
Lake of the Woods,230
Sabaskong Bay (Part) 35C,0
Big Grassy River 35G,235
Big Island Mainland 93,10
Saug-a-Gaw-Sing 1,98
Neguaguon Lake 25D,177
Rainy Lake 18C,115
Agency 1,0
Couchiching 16A,810
Rainy Lake 26A,157
Seine River 23B,0
Seine River 23A,263
Rainy Lake 17A,211
Rainy Lake 17B,5
Rainy River Unorganized,1385
Kenora,65533
Ignace,1202
Whitefish Bay 32A,575
Whitefish Bay 33A,96
Sabaskong Bay (Part) 35C,0
Sioux Narrows-Nestor Falls,567
Kenora,15096
Machin,971
Eagle Lake 27,224
Dryden,7749
Ear Falls,995
Sioux Lookout,5272
Red Lake,4107
Slate Falls,187
Pickle Lake,388
Fort Albany (Part) 67,1404
Attawapiskat 91A,1501
Marten Falls 65,252
Fort Hope 64,1014
Cat Lake 63C,565
Osnaburgh 63B,435
Lac Seul 28,974
Wabigoon Lake 27,168
English River 21,638
Weagamow Lake 87,886
Northwest Angle 33B,95
Wabaseemoong,827
Sabaskong Bay 35D,371
Shoal Lake 34B2,151
Lake Of The Woods 37,62
Kenora 38B,421
Poplar Hill,473
Shoal Lake (Part) 39A,391
Rat Portage 38A,140
Deer Lake,867
Sandy Lake 88,2017
Kitchenuhmaykoosib Aaki 84 (Big Trout Lake),1024
Sachigo Lake 1,514
Pikangikum 14,..
Fort Severn 89,361
Webequie,778
North Spirit Lake,293
Lansdowne House,0
Shoal Lake (Part) 40,71
Whitefish Bay 34A,124
Wabauskang 21,70
Wunnumin 1,593
Summer Beaver,382
Wapekeka 2,440
The Dalles 38C,194
Kenora Unorganized,6737
Peawanuck,195
Neskantaga,237
Bearskin Lake,355
Kasabonika Lake,849
Muskrat Dam Lake,281
Kingfisher Lake 1,511
Wawakapewin (Long Dog Lake),22
McDowell Lake,0
Kee-Way-Win,421
Manitoba,1278365
Division No. 1,18534
Stuartburn,1648
Piney,1726
Reynolds,1338
Whitemouth,1557
Pinawa,1504
Lac du Bonnet,3121
Lac du Bonnet,1089
Buffalo Point 36,481
Alexander,3333
Powerview-Pine Falls,1316
Victoria Beach,398
Shoal Lake (Part) 40,0
Shoal Lake (Part) 39A,0
Division No. 1 Unorganized,1023
Division No. 2,75571
Emerson-Franklin,2537
Roseau Rapids 2A,114
Roseau River 2,558
De Salaberry,3580
St-Pierre-Jolys,1170
Hanover,15733
Steinbach,15829
Niverville,4610
La Broquerie,6076
Ste. Anne,5003
Ste. Anne,2114
Taché,11568
Ritchot,6679
Division No. 3,54796
Montcalm,1260
Altona,4212
Rhineland,5945
Stanley,9038
Winkler,12591
Morden,8668
Thompson,1422
Roland,1129
Morris,3047
Morris,1885
Dufferin,2435
Carman,3164
Division No. 4,9986
Pembina,2347
Louise,1918
Cartwright-Roblin,1308
Argyle,1025
Lorne,3041
Swan Lake 7,347
Division No. 5,13176
Killarney - Turtle Mountain,3429
Boissevain-Morton,2353
Deloraine-Winchester,1489
Brenda-Waskada,674
Melita,1042
Two Borders,1175
Grassland,1561
Prairie Lakes,1453
Division No. 6,10317
Sifton,1256
Pipestone,1458
Canupawakpa Dakota First Nation (Oak Lake 59),305
Wallace-Woodworth,2948
Virden,3322
Sioux Valley Dakota Nation,1028
Division No. 7,68746
Glenboro-South Cypress,1565
Oakland-Wawanesa,1690
Souris-Glenwood,2562
Whitehead,1661
Cornwallis,4520
Brandon,48859
North Cypress-Langford,2745
Carberry,1738
Elton,1273
Riverdale,2133
Division No. 8,13968
Norfolk-Treherne,1751
Victoria,1514
North Norfolk,3853
Glenella-Lansdowne,1181
WestLake-Gladstone,3154
Sandy Bay 5,2515
Division No. 9,24391
Grey,2648
Portage la Prairie,6975
Long Plain (Part) 6,1232
Dakota Plains 6A,76
Dakota Tipi 1,156
Portage la Prairie,13304
Division No. 10,11941
Macdonald,7162
Cartier,3368
St. François Xavier,1411
Division No. 11,708823
Winnipeg,705244
Headingley,3579
Division No. 12,23683
Springfield,15342
Brokenhead,5122
Beausejour,3219
Division No. 13,49086
East St. Paul,9372
West St. Paul,5368
St. Andrews,11913
Selkirk,10278
Dunnottar,763
St. Clements,10876
Brokenhead 4,516
Division No. 14,18621
Rosser,1372
Woodlands,3416
Rockwood,7823
Stonewall,4809
Teulon,1201
Division No. 15,21379
Neepawa,4609
Oakview,1626
Hamiota,1225
Birdtail Creek 57,411
Ellice-Archie,887
Gambler 63 (Part),5
Prairie View,2088
Yellowhead,1948
Keeseekoowenin 61,386
Harrison Park,1622
Rolling River 67,346
Rolling River 67B,46
Minto-Odanah,1189
Minnedosa,2449
Rosedale,1672
Clanwilliam-Erickson,870
Division No. 16,9848
Rossburn,976
Waywayseecappo First Nation,1365
Riding Mountain West,1420
Gambler 63 (Part),78
Russell-Binscarth,2442
Valley River 63A,353
Hillsburg-Roblin-Shell River,3214
Division No. 17,22205
Alonsa,1247
Ebb and Flow 52,1341
McCreary,892
Ste. Rose,1712
Dauphin,2388
Dauphin,8457
Gilbert Plains,1470
Grandview,1482
Ethelbert,607
Mossey River,1145
Lakeshore,1363
Division No. 17 Unorganized,101
Division No. 18,24036
Gimli,6181
Winnipeg Beach,1145
Armstrong,1792
St. Laurent,1338
Coldwell,1254
Dog Creek 46,874
West Interlake,2162
Grahamdale,1359
Little Saskatchewan 48,288
Fairford (Part) 50,1169
Fisher,1708
Arborg,1232
Bifrost-Riverton,3378
Division No. 18 Unorganized, East Part,156
Division No. 18 Unorganized, West Part,0
Division No. 19,16518
Division No. 19 Unorganized,2804
Fort Alexander 3,1929
Little Grand Rapids 14,810
Bloodvein 12,687
Hole or Hollow Water 10,582
Black River 9,698
Fisher River 44,1473
Fisher River 44A,58
Peguis 1B,2704
Fairford (Part) 50,0
Jackhead 43,207
Dauphin River 48A,0
The Narrows 49,5
Crane River 51,444
Waterhen 45,373
Pine Creek 66A,631
Swan Lake 65C,23
Shoal River Indian Reserve 65A,810
Poplar River 16,866
Berens River 13,1128
Pauingassi First Nation,271
Chemawawin 3,15
Division No. 20,9621
Mountain (South),419
Swan Valley West,2829
Swan River,4014
Minitonas-Bowsman,1653
Mountain (North),559
Division No. 20 Unorganized, South Part,82
Division No. 20 Unorganized, North Part,65
Division No. 21,21983
Grand Rapids,268
Grand Rapids 33,868
Chemawawin 2,1252
Opaskwayak Cree Nation 21A,210
Opaskwayak Cree Nation 21B,39
Opaskwayak Cree Nation 21C,18
Opaskwayak Cree Nation 21I,294
Opaskwayak Cree Nation 21E,2473
The Pas,5369
Kelsey,2424
Moose Lake 31A,1124
Flin Flon (Part),4982
Snow Lake,899
Division No. 21 Unorganized,1763
Division No. 22,42165
Mystery Lake,0
Thompson,13678
Division No. 22 Unorganized,2539
Garden Hill First Nation,2591
God's Lake 23,982
Oxford House 24,1950
Cross Lake 19,1607
Cross Lake 19A,1922
God's River 86A,643
Red Sucker Lake 1976,675
Norway House 17,4927
Nelson House 170,2547
Split Lake (Part) 171,2044
Ilford,106
York Landing,443
Cross Lake 19E,846
Wasagamack,1403
St. Theresa Point,3262
Mooseocoot,0
Division No. 23,8971
Gillam,1265
Gillam,0
Fox Lake 2,156
Leaf Rapids,582
South Indian Lake,981
Granville Lake,10
Lynn Lake,494
Churchill,899
Churchill 1,324
Split Lake (Part) 171,0
Division No. 23 Unorganized,406
Pukatawagan 198,1724
Brochet 197,383
Lac Brochet 197A,728
Shamattawa 1,1019
Black Sturgeon,0
Saskatchewan,1098352
Division No. 1,31766
Argyle No. 1,290
Gainsborough,254
Carievale,240
Mount Pleasant No. 2,414
Carnduff,1099
Enniskillen No. 3,459
Glen Ewen,154
Oxbow,1328
Coalfields No. 4,368
Frobisher,160
North Portal,115
Roche Percée,110
Bienfait,762
Estevan No. 5,1370
Estevan,11483
Benson No. 35,472
Browning No. 34,375
Lampman,675
Moose Creek No. 33,379
Alameda,369
Reciprocity No. 32,344
Alida,120
Storthoaks No. 31,292
Storthoaks,108
Antler No. 61,523
Redvers,1042
Moose Mountain No. 63,492
Manor,295
Carlyle,1508
Brock No. 64,267
Arcola,657
Kisbey,153
Tecumseh No. 65,271
Forget,55
Stoughton,649
Heward,44
Golden West No. 95,291
Hazelwood No. 94,230
Wawken No. 93,571
Kennedy,216
Wawota,543
Kenosee Lake,234
Walpole No. 92,326
Maryfield No. 91,324
Maryfield,348
Fairlight,40
White Bear 70,691
Ocean Man 69,185
Ocean Man 69A,0
Ocean Man 69C,0
Ocean Man 69E,0
Ocean Man 69F,0
Ocean Man 69G,0
Ocean Man 69I,5
Ocean Man 69H,5
Ocean Man 69D,5
Pheasant Rump Nakota 68,56
Division No. 2,22825
Cambria No. 6,309
Torquay,255
Souris Valley No. 7,249
Tribune,45
Lake Alma No. 8,242
Lake Alma,30
Surprise Valley No. 9,217
Minton,55
Happy Valley No. 10,139
Bengough,332
Bengough No. 40,281
The Gap No. 39,199
Ceylon,111
Laurier No. 38,296
Radville,807
Lomond No. 37,296
Goodwater,30
Cymri No. 36,549
Halbrite,119
Midale,604
Macoun,269
Griffin No. 66,438
Weyburn No. 67,1064
Weyburn,10870
McTaggart,121
Brokenshell No. 68,312
Norton No. 69,233
Pangman,232
Key West No. 70,255
Ogema,403
Elmsthorpe No. 100,226
Avonlea,393
Caledonia No. 99,245
Milestone,699
Scott No. 98,195
Lang,189
Yellow Grass,478
Wellington No. 97,371
Fillmore No. 96,223
Osage,20
Fillmore,311
Creelman,113
Piapot Cree First Nation 75H,0
Division No. 3,12610
Hart Butte No. 11,252
Coronach,643
Poplar Valley No. 12,195
Rockglen,441
Old Post No. 43,377
Wood Mountain,20
Glen McPherson No. 46,72
Mankota No. 45,292
Mankota,205
Waverley No. 44,336
Willow Bunch No. 42,306
Willow Bunch,272
Excel No. 71,391
Lake of the Rivers No. 72,279
Assiniboia,2389
Stonehenge No. 73,319
Limerick,115
Wood River No. 74,433
Lafleche,382
Pinto Creek No. 75,283
Kincaid,111
Hazenmore,70
Auvergne No. 76,412
Ponteix,563
Whiska Creek No. 106,465
Neville,87
Vanguard,134
Glen Bain No. 105,180
Gravelbourg No. 104,472
Gravelbourg,1083
Sutton No. 103,240
Mossbank,360
Lake Johnston No. 102,170
Terrell No. 101,241
Wood Mountain 160,20
Division No. 4,10854
Val Marie,126
Val Marie No. 17,413
Lone Tree No. 18,150
Bracken,20
Climax,195
Frontier No. 19,326
Frontier,372
Reno No. 51,379
Consul,73
White Valley No. 49,478
Eastend,503
Wise Creek No. 77,205
Cadillac,92
Grassy Creek No. 78,364
Shaunavon,1714
Arlington No. 79,366
Maple Creek No. 111,1068
Maple Creek,2084
Piapot No. 110,302
Carmichael No. 109,444
Carmichael,58
Bone Creek No. 108,394
Lac Pelletier No. 107,546
Nekaneet Cree Nation,182
Division No. 5,31750
Moosomin No. 121,470
Fleming,84
Moosomin,2743
Welwyn,133
Martin No. 122,289
Wapella,326
Silverwood No. 123,410
Kingsley No. 124,444
Kipling,1074
Chester No. 125,383
Windthorst,211
Glenavon,182
Wolseley,854
Wolseley No. 155,372
Elcapo No. 154,488
Grenfell,1099
Broadview,552
Willowdale No. 153,299
Whitewood,862
Rocanville No. 151,507
Rocanville,863
Spy Hill No. 152,323
Tantallon,91
Spy Hill,168
Gerald,136
Langenburg No. 181,557
Langenburg,1165
Yarbo,57
West End,37
Fertile Belt No. 183,781
Esterhazy,2502
Atwater,30
Bangor,38
Bird's Point,112
Stockholm,352
Grayson No. 184,512
Dubuc,61
Grayson,211
Melville Beach,19
Waldron,15
Killaly,65
McLeod No. 185,365
Neudorf,263
Lemberg,313
Stanley No. 215,505
Duff,30
Goodeve,40
Fenwood,30
Cana No. 214,867
Melville,4562
Saltcoats No. 213,712
Saltcoats,484
Bredenbury,372
Churchbridge No. 211,619
Churchbridge,896
MacNutt,65
Cowessess 73,540
Kahkewistahaw 72,502
Sakimay 74,147
Ochapowace 71,426
Shesheep 74A,111
Little Bone 74B,24
Ochapowace 71-10,0
Ochapowace 71-54,0
Ochapowace 71-26,0
Ochapowace 71-70,0
Ochapowace 71-7,0
Ochapowace 71-18,0
Ochapowace 71-51,0
Ochapowace 71-44,0
Division No. 6,262837
Montmartre No. 126,483
Montmartre,490
Kendal,83
Francis No. 127,674
Odessa,205
Vibank,385
Sedley,358
Francis,217
Lajord No. 128,1232
Bratt's Lake No. 129,315
Wilcox,264
Redburn No. 130,250
Rouleau,540
Briercrest,159
Drinkwater,70
Pense No. 160,508
Belle Plaine,85
Pense,587
Sherwood No. 159,974
Regina,215106
Grand Coulee,649
Edenwold No. 158,4490
White City,3099
Pilot Butte,2137
Balgonie,1765
Edenwold,233
South Qu'Appelle No. 157,1275
Qu'Appelle,639
McLean,405
Indian Head No. 156,336
Indian Head,1910
Sintaluta,119
Abernethy No. 186,362
Fort San,222
Abernethy,204
Balcarres,587
North Qu'Appelle No. 187,855
Lebret,216
Katepwa,312
Fort Qu'Appelle,2027
B-Say-Tah,156
Lumsden No. 189,1938
Disley,67
Buena Vista,612
Lumsden,1824
Lumsden Beach,30
Regina Beach,1145
Dufferin No. 190,559
Wee Too Beach,79
Bethune,399
Findlater,45
Sarnia No. 221,322
Chamberlain,90
Alice Beach,51
Holdfast,247
Dilke,98
Grandview Beach,35
Longlaketon No. 219,1016
McKillop No. 220,732
Saskatchewan Beach,258
Bulyea,113
Strasbourg,800
Kannata Valley,88
Sunset Cove,18
Silton,71
Craven,214
Earl Grey,246
Glen Harbour,67
North Grove,132
Pelican Pointe,28
Island View,74
Cupar No. 218,503
Southey,804
Markinch,58
Cupar,564
Lipton No. 217,381
Dysart,200
Lipton,345
Tullymet No. 216,200
Piapot 75,516
Assiniboine 76,443
Standing Buffalo 78,569
Pasqua 79,517
Muscowpetung 80,275
Little Black Bear 84,137
Okanese 82,175
Peepeekisis 81,491
Star Blanket 83,175
Wa-Pii Moos-Toosis (White Calf) 83A,88
Star Blanket 83C,0
Treaty Four Reserve Grounds 77,15
Division No. 7,47195
Baildon No. 131,620
Hillsborough No. 132,101
Rodgers No. 133,90
Coderre,30
Shamrock No. 134,205
Shamrock,20
Lawtonia No. 135,346
Hodgeville,172
Coulee No. 136,563
Beaver Flat,72
Excelsior No. 166,806
Waldeck,277
Rush Lake,53
Morse No. 165,427
Herbert,856
Morse,242
Ernfold,15
Chaplin No. 164,113
Chaplin,229
Wheatlands No. 163,149
Mortlach,261
Caron No. 162,576
Caronport,994
Moose Jaw No. 161,1163
Moose Jaw,33890
Marquis No. 191,297
Tuxford,113
Marquis,97
Sun Valley,118
Keeler,15
Eyebrow No. 193,195
Brownlee,55
Eyebrow,119
South Lake,169
Enfield No. 194,226
Central Butte,372
Canaan No. 225,140
Lucky Lake,289
Beechy,228
Victory No. 226,380
King George No. 256,226
Coteau No. 255,475
Coteau Beach,48
Maple Bush No. 224,192
Riverhurst,130
Mistusinne,77
Huron No. 223,198
Tugaske,75
Craik No. 222,259
Craik,392
Aylesbury,40
Division No. 8,30718
Swift Current No. 137,1932
Swift Current,16604
Webb No. 138,541
Webb,50
Gull Lake No. 139,201
Gull Lake,1046
Tompkins,152
Big Stick No. 141,136
Golden Prairie,30
Enterprise No. 142,110
Richmound,147
Fox Valley No. 171,330
Fox Valley,249
Pittville No. 169,208
Hazlet,106
Riverside No. 168,477
Cabri,390
Pennant,130
Success,45
Saskatchewan Landing No. 167,415
Stewart Valley,91
Lacadena No. 228,535
Kyle,449
Miry Creek No. 229,370
Abbey,129
Lancer,69
Clinworth No. 230,154
Sceptre,94
Happyland No. 231,249
Prelate,154
Leader,863
Mendham,30
Deer Forks No. 232,109
Burstall,378
Chesterfield No. 261,481
Eatonia,524
Newcombe No. 260,342
Snipe Lake No. 259,396
Eston,1061
Monet No. 257,445
Elrose,496
Division No. 9,35634
Calder No. 241,370
Calder,90
Wallace No. 243,852
Rhein,170
Orkney No. 244,1875
Yorkton,16343
Ebenezer,185
Springside,502
Garry No. 245,364
Insinger No. 275,315
Sheho,105
Theodore,323
Good Lake No. 274,747
Canora,2024
Sliding Hills No. 273,421
Cote No. 271,548
Togo,86
Kamsack,1898
St. Philips No. 301,220
Pelly,285
Keys No. 303,390
Buchanan No. 304,301
Buchanan,218
Invermay No. 305,325
Rama,80
Invermay,273
Hazel Dell No. 335,515
Lintlaw,172
Preeceville No. 334,919
Preeceville,1125
Endeavour,65
Sturgis,644
Clayton No. 333,592
Stenen,90
Hyas,70
Norquay,434
Livingston No. 331,281
Arran,25
Cote 64,748
Keeseekoose 66,491
The Key 65,143
Keeseekoose 66A,5
Keeseekoose 66-CA-04,0
Keeseekoose 66-CA-05,0
Keeseekoose 66-CA-06,0
Keeseekoose 66-KE-04,0
Keeseekoose 66-KE-05,5
Division No. 10,16563
Hubbard,35
Ituna Bon Accord No. 246,374
Ituna,701
Kellross No. 247,305
Kelliher,217
Leross,46
Lestock,95
Touchwood No. 248,343
Semans,196
Mount Hope No. 279,531
Raymore,575
Quinton,101
Punnichy,213
Emerald No. 277,405
Chorney Beach,24
Leslie Beach,10
Foam Lake No. 276,586
Foam Lake,1141
Elfros No. 307,391
Elfros,90
Big Quill No. 308,519
Wynyard,1798
Dafoe,15
Prairie Rose No. 309,220
Jansen,96
Leroy No. 339,502
Leroy,450
Lakeside No. 338,415
Watson,697
Quill Lake,387
Lakeview No. 337,368
Wadena,1288
Sasman No. 336,765
Margo,83
Muskowekwan 85,436
Gordon 86,837
Day Star 87,148
Poorman 88,729
Fishing Lake 89,406
Beardy's and Okemasis 96 and 97A,5
Muskowekwan 85-17,0
Muskowekwan 85-26,0
Muskowekwan 85-33,0
Muskowekwan 85-28,0
Muskowekwan 85-29,5
Muskowekwan 85-23,0
Muskowekwan 85-12,0
Muskowekwan 85-24,0
Muskowekwan 85-22,0
Muskowekwan 85-27,0
Muskowekwan 85-10,5
Muskowekwan 85-1,0
Muskowekwan 85-8,5
Muskowekwan 85-15,5
Muskowekwan 85-2A,0
Muskowekwan 85-31,0
Fishing Lake 89A,0
Division No. 11,303423
Duval,83
Last Mountain Valley No. 250,275
Govan,194
Big Arm No. 251,191
Etters Beach,30
Imperial,360
Liberty,78
Arm River No. 252,250
Davidson,1048
Willner No. 253,255
Loreburn No. 254,327
Elbow,337
Loreburn,107
Strongfield,40
Hawarden,52
Rudy No. 284,466
Outlook,2279
Broderick,85
Glenside,76
Rosedale No. 283,526
Hanley,511
McCraney No. 282,310
Kenaston,282
Bladworth,65
Wood Creek No. 281,224
Simpson,127
Wreford No. 280,135
Nokomis,404
Usborne No. 310,529
Drake,197
Lanigan,1377
Morris No. 312,290
Watrous,1900
Manitou Beach,314
Young,244
Zelma,35
Lost River No. 313,242
Thode,148
Dundurn No. 314,2404
Dundurn,611
Shields,288
Corman Park No. 344,8568
Saskatoon,246376
Langham,1496
Warman,11020
Blucher No. 343,2006
Martensville,9645
Bradwell,166
Allan,644
Dalmeny,1826
Osler,1237
Colonsay No. 342,269
Clavet,410
Meacham,99
Colonsay,451
Viscount No. 341,338
Viscount,185
Plunkett,60
Wolverine No. 340,480
Whitecap,451
Division No. 12,23986
Pleasant Valley No. 288,302
St. Andrews No. 287,522
Rosetown,2451
Zealandia,80
Milden No. 286,327
Milden,167
Wiseton,79
Dinsmore,289
Macrorie,68
Fertile Valley No. 285,539
Conquest,160
Montrose No. 315,712
Harris No. 316,193
Tessier,25
Harris,193
